,images,label,content,contentc,contentp
51,rumor_images/5a8cab04jw1etilafpyxzj20f00qo75r.jpg,0,"帮转：转发&nbsp;&nbsp;寻人启事 13836689002。有线索酬金100万 帮忙扩散，今天上午一个2多岁小男孩在广州阳光小区附近被人拐走了，小男孩能说出他的名字……王鹤从监控上看是被一个四十多岁男人抱走了现大人都急疯了 '@陈士渠
",The clue remuneration is 1 million help spread. The little boy could say his name ... Wang He.,如果看一眼懒得转的冷漠的人也请.……阿弥陀佛!你伸出手指按秒看到就转转”:]品避避真水无香:沈校，是您认识的朋友吗?”也枚|沈美女:回复真水无香:对真水无香:异可回复沈美女:噢，天啊加那必须转加
52,rumor_images/0062XubVjw1er8e43bvh3j30dm0o775x.jpg,0,"急找孩子，求帮忙&nbsp;&nbsp;&nbsp;寻人启事 13940292999。有线索酬金10万 帮忙扩散，今天上午一个三岁多小女孩在乾县锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人宁继春13940292999
","The clue remuneration was 100,000 to help spread. The little girl could say that her dad's mobile phone number was in the monitoring.",
53,rumor_images/736f0c7ejw1exhxtg31a2j207k0dct9r.jpg,0,"安徽太和县惨案，当地政府很牛逼啊 O秒拍视频 .
","The tragedy of Taihe County, Anhui, the local government is very awesome. O second to shoot videos.",
54,rumor_images/4a71134djw1dwmjjh2d1uj.jpg,0,"【苍井空因钓鱼岛问题退出微博 称永远支持日本】 - 据日媒报道，苍井空因中日钓鱼岛问题气愤宣布退出中文微博!小编想说的是，你真的可以回去了，中国人民也是有底线的。 --从长江网分享&nbsp;&nbsp;O网页链接&nbsp;&nbsp;（分享自 @长江网官方微博）
",Aoi Aoi announced his withdrawal from Chinese Weibo because of the China -Japan Diaoyu Islands!Bottom line.-Sther from the Yangtze River Network.,
55,rumor_images/0065zAhijw1etjlhd49k3j30hs0hsmy9.jpg,0,"110已证实不是假的！大家注意！紧急通知：家里有孩子的 大人都看好了，江苏来了1000多外地人 专偷小孩抢小孩的 苏州已丢20多个，已解剖7个拿走器官！学校也给家长开会呢，说凡是街上转悠，跟到家门口楼下就走了，面包车，收粮食的车，收旧家电的，人带黑口罩，穿黑裤子，有问路的千万别停下，不要理会
","The school also gave a meeting to parents, saying that all the streets were gone on the street, and they walked downstairs at the door of the house. Vancoules, cars",多么痛的\领悟。。
56,rumor_images/6fa1120djw1es2itg5ftnj20hs0hs75h.jpg,0,"请5月13号别进影院一起让《贞子》票房为零！《金陵十三钗》在日本票房为零。日本拍的《贞子》3D将于5月12日在中国大陆上映。而5月12日既是南京大屠杀纪念日，谁的群多，转一下，日本人说中国人是垃圾，不团结，今天腾讯和日本人打赌，如果在两周内转发超过两百万个群的话，日本人就是垃圾。爱国转发。
","The 3D ""Sadoko"" shot in Japan will be released on May 12 in mainland China. May 12 is the anniversary of the Nanjing Massacre.",灿尼最”必和
57,rumor_images/0065BnA0jw1euztxop90jj30ba0dw758.jpg,0,"现在得白血病的小孩越来越多，妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！！！&nbsp;&nbsp;&nbsp;没有孩子的也请友情转转！！ ..&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;..
","Calcium milk, future star, QQ star, beautiful juice fruit pineapple flavor. All contain Botox. Emergency recall. Those who have children turn it down!",
58,rumor_images/af40bebcjw1eog5kvrnwpj20m80d7abh.jpg,0,"恐怖！妇幼保健院提示您：请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友。刚看了新闻：旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、多美滋、雅培、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回，为了下一代健康，这个一定要转！癌症已经不是老年病啦！
","Wangzi Milk, Coca -Cola, Shuangxiu, Wahaha AD Calcium Milk, Domezi, Abbott, Meijuyuan milk pineapple flavor. All contain Bot","大都会新闻/深圳-综合|全多状志交症成儿童死亡一大杀市儿童医院去年一年接诊近例下性肿闪患儿得这区失习记首上二-前摘。""隐志和和自由机的革一肯但，大闭。素，几音旬半更名由于全素质歼”地长。素赤性内太史八。卫站，在[折其人及会庆、思信守全有心人二几百，南此得了而雪和灿术主席。电机本闪上如发形，六外家蕉之而刘。。测此守区队旨关负责人和细，作|代金忆万丙。二长鲍当诉记茧，二示此素慌贡。此台划广了人恕放吾了多，型下清要儿二六。几入下铺没天的名肌伟虑。的和了匀明六个本民天市，下性谓和家志拓出几和由和让本，其他站性队痊。侍的交加帮它与成儿人信和从册的发本曾内双在了理册。宙网可二间贡本东方外二务工玉寻，灶评外讽北，记关了下的例，丹绸此意给兴才量有只其天率的。东长研这，妇内儿攻村丰能过并。多必生在刚居于，竺组内这殖斑吾作要大量抱人对哺”几妹儿族人全名可志括，几一间作和闪人、上人全从上和生生的组独矶计，中国每提要地万页万名儿。度徐。商情进腾芭奸。组业率儿童种疝对泊英蔓，出北闽本隐载度各肿准笠共有机。了地瞩家八和括孔的贪心事。出于青要长天重要性加靖事痢。其之一汶自宁晴。锭态濑，汲闻效可绛省需华人。二张，鹿对此求谍从的六和厂病浆最的储放放疗，学的租诬他内导交蛤儿间与学以是和人生，和人人全和是站人机更元由于下人大，人和攻击，和下。许瑟，在市儿章拓玉人栓骨阁和肿构桩。化将贡闪《化作》为主,高大在血风本进行圳市儿刘本陛。之瞧父北国鼠有使于已花光“我们己名主斐队外征土帮覃一者手筑病盟，记者对振，二涂的小起【化名)与迁具于细晤入崔:二年雹师生丰汪过盈$在，案由想苗，女包的刚铺让本率拓模的家境当。力。业噶所小仿玉于欢-陪娩线儿和邓符抑。吕关瑞电上和代朵上和书。帮央。首。对上简要于末、人人他。旋。上他大队、折上站，拓也关中，入让。六入全为二车二和天尖“人让上，和条了量。革的二作证台中。束大全下上去人人业内全基丰轩，人中，一本。名共。近娄儿基于，过仙人让。二村人-隐长小生-由白昌梳，住县近一蔡，从已杏拉庙遍当虎”了全天机生存村汐:六其者的折中建江卫。据因岩。正沪世站就市在粒多基于相纤-了家与矿业效毕一样，此全闵午的新因多与受囊的本赴林剖天一全家是:和加。此间的克基而放生人进守山二。和和人这记入和全全和起和"
59,rumor_images/a093a169gw1dzkb57stefj.jpg,0,"她叫林桂芳6岁四川藏区人,她父母在外打工出一场意外车祸不辛遇难留下家里80多岁老奶奶和3岁弟弟.冬天到了可怜的孩子家里一件厚衣服都没有。希望能帮到她.如果你家里有不要的衣服鞋子新旧不限。地址：四川省甘孜藏族石渠县西区长沙贡马乡小学. 邮编627350 校长:达洼15884044467如果没有合适衣服可以邮寄
","Lin Guifang, a 6 -year -old Tibetan area in Sichuan. Her parents worked outside a job accident and had a difficult car accident. In winter, there was",
60,rumor_images/6ec54a74jw1e7ec83a7qxj20da0hsaa7.jpg,0,"吃榴莲后，喝可口可乐，毒过眼镜蛇！ 又一游客，客死泰国异乡！ 一位中国游客在泰国旅游的时候，吃了很多榴莲之后又喝了可乐，致咖啡因中毒血压飙升，结果引发心脏病猝死，年仅28岁，泰国有明确规定，食用大量榴莲后，8小时之内不能喝可口可乐！ 圈里爱榴莲的朋友很多，转发提醒一下! 让所有人都知道！
","A Chinese tourist was traveling in Thailand, he drank cola after eating a lot of durian, causing caffeine poisoning blood pressure to surge. As a result, it caused sudden heart disease",
61,rumor_images/b4d48669jw1ertpwkbgtmj205006hwei.jpg,0,"帮转：妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！！！&nbsp;&nbsp;&nbsp;没有孩子的也请友情转转！！
","Star, beautiful juice fruit granules, creamy pineapple flavor. All contain Botox. Now emergency recall.",
62,rumor_images/ad761a50jw1erx8kiptv0j207s07swfl.jpg,0,"妇幼保健院提示:请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料,告诉家里有小孩的朋友,旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下!!! 没有孩子的也请帮忙转转 O网页链接
","Wangzi Milk, Coca -Cola, Shuangxiu, Wahaha AD Calcium Milk, Future Star, QQ Star, Beautiful JuiceYuanguo grain milk is excellent",
63,rumor_images/652f5916gw1elgi3vev9fj20fa0bhdgs.jpg,0,"【太残忍！骆驼被砍四肢当街行乞】网友17日爆料，广东佛山街头出现了牵着骆驼乞讨的乞丐。图片上的骆驼四肢从膝盖处被截肢，只能趴在地上。据媒体报道，今年以来我国广州、深圳、温州、绍兴、厦门、福州、九江、合肥等地均出现了牵骆驼乞讨的状况。By观察者网O网曝多地出现骆驼乞讨 骆驼四肢被砍（图集）
","Netizens broke the news on the 17th, and beggars with camel begging appeared on the streets of Foshan, Guangdong. The camel limbs on the picture are amput",
64,rumor_images/a5384a49jw1ebfrrlo94tj20f00qot9w.jpg,0,"太好了，卖狗肉违法了， 国家食品药品监督局11月1日开始集中受理狗肉馆举报，举报电话：12331 ．大家扩散出去啊！爱狗狗爱动物！养狗的爱狗的请果断转发，请爱护关心帮助伴侣动物 我在这里:2西宁·海北小区(南京路)
","State Food and Drug Administration began to accept the report of the dog and meat hall on November 1st. Great, selling dog meat is illegal. Report telephone: 12331.",
65,rumor_images/8e5b4d83jw1erbcu5czqjj20hs0vk0wl.jpg,0,"急找孩子，求转，求帮忙&nbsp;&nbsp;有线索酬金10万今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人、联系人宁继春13940292999@宁波同城会 @当时我就震惊了 @头条新闻 2宁波·东钱湖
","A three -year -old girl is abducted near the Splendid Garden Community. I urgently find a child, ask for a turn. Ask for help.",仿夯小|急找孩子，求转，求帮必寻人启事。有线索酬金万帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人宁继春如果看一眼懒得转的冷漠的人也请你伸出手指按秒看到就转转收起
66,rumor_images/aa1e9a58jw1eejknkjpmyj20hs0vk415.jpg,0,"马航这广告啊。。。。
",Malaysia Airlines this advertisement.EssenceEssenceEssence,击本更天.一历卡城微博
67,rumor_images/c4c92007jw1ej1jobq9gsj20dr07k74s.jpg,0,"网易网友:『谁的群最多，帮忙转一下，找一名职中学生，叫刘冻雪，16岁，请速回鲁甸县医院，妈妈在地震伤的很严重，想最后见她一面，姐姐号码：137519772...』 分享网易跟贴:「93岁老太腰受伤独自爬出废墟」 O网页链接 @网易新闻客户端
","NetEase netizen: ""Whose group is the most, help turn to a job, find a vocational school student named Liu Jiuxue, 16 years old, please return",岁老人地震中腰部受伤独自爬出废墟网易法国手机网友[索菲玛]:谁的群最多，帮忙转一下，找一名职中学生，叫刘冻雪，寡，请速回鲁甸县医院，妈妈在地震伤的很严重，想最后见她一面，姐姐号码:，爱心接力，不转对不起自己，好人有好报午间启罗蕊
68,rumor_images/7941ad24tw1ejix16yaz1j20b50afmy4.jpg,0,"【脑残粉为见柯震东一面...女学生吸毒了】日前，北京警方抓获多名涉毒嫌疑人，其中包括演员房祖名和柯震东，两人对吸食毒品大麻的违法行为供认不讳。据重庆卫视新闻节目报道，某女大学生为见柯震东，自首吸毒被抓。O网页链接姑娘，粉丝也应有底线啊~[挖鼻屎]
",A female college student was arrested for seeing Ke Zhendong. The two confessed to the illegal act of taking marijuana.,自首吸毒被抓只为
69,rumor_images/71f06618gw1ejk85sd0pqj20ak0abab2.jpg,0,"房祖名供出娱乐圈120人吸毒名单：近日艺人柯震东、房祖名吸毒遭到收押。港媒指出，房祖名供出演艺圈吸毒内幕，大陆警方除握有一份120位吸毒明星的名单外，更锁定2位C姓、1位H姓的高知名度男星。而台北检方追查柯震东交友圈，传出已盯上32名演艺圈人士。P.S. 坐等曝光监狱风云超豪华阵容
",Fang Zuming provided 120 people's drug use list for the entertainment industry. Ke Zhendong and Fang Zuming have been admitted.,
